"기준일ID","시간대구분","자치구코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20240502","17","11620","399377.7386","10519.0971","5146.4964","10325.4634","17965.1011","24585.9336","19292.9018","18078.2701","15028.0924","15941.0249","13965.3254","12623.2786","9992.0163","7296.0357","16987.56","10555.1849","5092.7427","9692.2537","20253.8571","22062.2139","16454.1278","15555.4325","13095.0808","14190.0187","12498.4346","13611.6599","11898.6683","10080.2159","26591.254"
"20240502","17","11650","681741.434","21574.7872","11315.7533","15982.4561","16556.2077","26562.1963","29792.9833","38018.8405","36054.8181","38839.1277","30175.7341","23783.5566","14919.3832","10689.062","20027.8832","20064.9948","10732.449","16962.9846","25319.2768","36163.7806","33659.2193","36377.8533","31313.6137","31946.5015","23991.9388","21431.4033","16390.1757","12762.3927","30332.0601"
"20240502","17","11680","1029142.6227","28413.1515","20243.4602","29836.4298","22929.0538","44592.7445","50897.3128","60555.7387","57311.3617","56034.3966","39980.5452","30072.1715","18752.5008","13501.0663","25483.0404","25454.1413","17398.1608","27333.0409","39876.8078","66778.8317","60565.2019","58654.5833","49000.1036","47258.1892","32646.9967","27095.0947","21346.7867","16943.5286","40188.1783"
"20240502","17","11710","751345.966","34188.2499","17461.3217","21711.7113","18304.329","25390.6886","27073.5573","33243.3021","31860.7885","33166.9356","25557.6492","23286.7586","18260.824","13405.7675","26771.384","33054.9447","17405.9035","23065.4577","24644.5511","30444.5243","30700.8111","36787.9434","32281.5061","32920.0517","26791.6491","27787.3824","23932.837","18584.5406","43260.5879"
"20240502","17","11740","451836.7791","21507.682","12735.1441","13049.2808","9308.139","11816.3996","12137.0874","17272.3964","17093.7252","18181.0081","14822.7991","15449.2186","13411.1786","10076.9784","21475.2942","19349.0443","11044.4148","10417.1892","9963.1351","13379.8078","14138.1192","20491.1642","19720.6869","20732.904","17452.2196","18971.7402","17542.7148","14262.7796","36034.5291"
"20240502","18","11110","332178.4209","5274.7116","3087.0051","7757.7273","13043.3136","14128.6178","12888.3678","15593.2811","15434.356","16394.3439","15162.466","13059.5359","9538.4317","6526.3136","12320.9213","4474.5641","2699.369","9785.4338","22750.4701","18068.2299","14748.8034","15232.6572","13032.644","14189.5879","12567.5208","11977.1499","9616.3136","6608.3017","16217.9802"
"20240502","18","11140","333032.7215","4163.5122","1619.5114","5081.585","10329.3005","14062.0469","16024.8295","20594.1796","19006.1887","19984.4155","16444.4052","13304.5275","8830.737","5968.507","10187.7473","3809.5595","1704.3344","6600.4044","18300.0941","19790.2045","18160.9439","18517.2851","14664.8708","14999.7842","12461.854","11522.8557","8510.3401","5536.5579","12852.1409"
"20240502","18","11170","291118.3899","6664.3878","3337.2898","5824.5036","9400.1565","12094.2579","13431.5465","16361.1465","14823.5871","14755.3815","11972.8725","10108.5279","7082.4288","4998.486","9508.1845","5775.7071","2840.1525","6677.8033","15128.2705","15936.9506","15010.2838","16023.2158","12790.714","12184.0392","10251.5922","9165.3336","7983.3332","5986.8572","15001.3798"
"20240502","18","11200","358362.5968","10056.4607","4116.5271","7871.7155","14059.338","16963.4642","14887.2335","17989.9676","15383.0322","15408.9833","13007.5674","11942.7802","9294.1957","6386.1012","11667.6078","9670.0353","4127.0351","10110.7971","20422.2939","19741.0395","17011.72","18527.518","14271.8065","13550.345","12616.4882","12350.1404","10209.5446","7555.1774","19163.6904"
"20240502","18","11215","367643.7875","11925.7441","6340.7241","10757.2885","16852.9744","16349.2735","13345.6395","14988.2151","13119.7908","14163.5825","12385.9065","12405.1246","9428.908","6520.7579","12923.8676","11999.2602","6445.8882","12366.372","21364.1411","18538.8242","15036.7372","15762.6071","13812.3624","15028.9816","12692.4345","13249.5905","11057.9132","8720.3999","20060.472"
"20240502","18","11230","340863.3895","10085.841","4956.3539","9305.9665","16907.7861","14177.1071","10103.2137","12790.3258","12130.6878","13564.8917","11718.6491","12150.4649","9715.5608","7318.128","15515.9283","9865.3742","4783.8294","10295.5358","24450.9625","14557.9815","11312.2774","13325.7904","11909.3558","12696.8976","11773.8724","12278.2321","10661.0932","8783.0666","23728.2187"
"20240502","18","11260","317515.8575","12459.8926","5994.0946","6912.3002","7558.9828","9794.9274","9840.6231","12070.0238","11231.4749","12184.4643","11666.8631","13141.0544","10954.7441","8031.5933","16528.9255","11075.4187","5248.9633","6342.601","9072.9062","10725.8042","10999.345","12930.3637","11673.37","12555.8079","12788.5046","15382.4673","13954.0301","10142.2509","26254.0585"
"20240502","18","11290","408918.1825","16457.614","9252.2015","14063.9407","19526.5395","14670.5761","10698.7565","12729.6917","12936.7622","14330.1195","13174.5122","12974.8975","10089.5909","7424.7392","16743.9334","14480.2085","7976.7806","15297.6165","27073.7105","14929.8419","12342.5971","15494.9462","14983.8669","16691.6879","16127.1411","15087.8775","13530.9919","10359.0419","29468.0061"
"20240502","18","11305","253746.9145","8910.611","4871.1415","5605.4464","6917.224","7887.8438","6967.7734","8322.7752","8126.4426","9781.9265","9406.6351","9994.5708","7976.2517","6191.8475","14470.8162","8256.903","4495.5776","6124.8932","9929.1242","7936.7272","7228.5025","8655.2475","8798.6079","10675.6408","10889.3539","11797.7211","10607.6034","8353.7324","24565.9738"
"20240502","18","11320","239972.781","8889.9632","4978.173","6808.0607","5726.2933","6485.696","6336.7666","7787.0808","7695.7553","8606.8019","8662.8566","9326.2875","8148.9084","6527.5332","14263.4125","7603.7373","4306.3731","5325.3574","7181.8939","6788.823","6944.2408","8693.8699","8576.115","10035.1363","10095.1417","11816.5517","10523.1184","8454.956","23383.87"
"20240502","18","11350","452296.0663","16892.2912","11916.6765","18549.3561","17891.8764","12983.301","10468.6163","13314.1006","13153.7366","16067.5137","14619.6542","14809.7941","12585.8887","10123.221","20937.8182","15855.4942","10927.256","18374.6118","18160.9168","12388.7163","12406.1459","16080.4338","17103.6202","20177.2128","19420.5401","19894.8065","16661.4491","13541.4681","36989.5608"
"20240502","18","11380","383577.3675","15043.6453","8283.6038","10747.935","8979.5683","10561.3102","10641.5556","13089.1524","12827.6794","14776.766","13180.6903","12881.1216","10851.7473","8347.4515","18571.7274","15204.1933","8324.3741","9412.3542","10551.3725","13033.4979","13399.0706","16523.0366","16171.1991","18037.5476","16343.9268","17167.6484","15501.1254","11786.6608","33337.3993"
"20240502","18","11410","359291.1034","9787.06","5001.3686","8684.5515","16064.2654","14558.2666","11925.6968","14508.9069","13649.0302","14956.6631","12512.487","10775.1218","8126.108","5777.4219","12561.9248","8639.8357","4703.7169","12563.8082","29360.8926","18876.596","14616.927","16613.2549","13543.2083","14911.4414","12921.894","12878.283","10575.2756","7906.3461","22290.7504"
"20240502","18","11440","487991.7494","13702.5878","6945.6465","12155.2485","19244.1756","22559.6941","21024.2321","24498.807","21394.2181","22453.6597","16390.0539","13640.6539","9674.8894","6556.6288","13091.3507","12323.8699","6119.7875","16709.4385","32741.9894","31515.6892","25898.5958","26059.2097","20393.5795","20329.153","15774.7092","14273.9118","11086.3376","8585.8154","22847.812"
"20240502","18","11470","344166.8189","17833.0022","12990.5815","14004.2056","6689.7766","8429.1176","8550.8198","11153.3875","11367.4451","14094.9618","11427.7586","11460.3103","9221.7299","6874.7939","14932.2606","16127.1442","11409.711","12108.7485","7775.8761","8926.1782","9406.088","13849.2089","14616.2247","16833.1253","13543.5341","14152.411","11891.1696","9708.0939","24789.153"
"20240502","18","11500","514472.8719","21665.0062","9892.7032","11617.5272","11163.85","18328.4958","20367.1273","24226.5518","22561.9989","23881.4466","18515.2314","16943.5341","13398.0811","10286.0059","21587.3129","19905.0258","8924.365","11458.9067","14446.7993","22096.0773","22724.2803","24996.0381","21416.855","21663.6679","17738.6175","18559.6217","16680.3341","13589.5377","35837.8699"
"20240502","18","11530","401638.6081","13823.8065","6100.8853","8278.2827","9146.4376","14250.0899","15031.2066","19078.4765","17524.4877","18844.0222","15667.6048","14677.7615","11559.3833","8344.6746","16290.2378","14561.5894","6415.9215","10162.4216","16202.8554","18071.4815","17462.2453","19280.0569","15429.9874","17102.7601","14363.3799","15258.7656","13299.6277","10077.125","25333.047"
"20240502","18","11545","224891.1222","5738.3652","2662.5273","3185.1273","5301.1288","10949.8055","11524.2462","13265.4599","11885.588","12504.7033","10963.0298","9769.5512","7260.7208","4574.611","8119.3264","5086.297","2485.6932","3491.1846","6445.9926","10811.0765","9737.8439","10374.9564","8322.3085","8658.8655","8135.5252","8808.4155","7217.4234","5274.249","12337.1017"
"20240502","18","11560","508882.4037","12597.2729","5674.7343","8965.3891","12410.7182","22251.108","25013.4742","29915.5798","26418.3345","27465.1977","22491.5997","19250.068","13589.1697","9135.0253","17209.9708","12853.7802","5397.6607","9975.6864","18060.5126","27378.8003","26191.0219","27376.7238","22042.6217","22137.1162","17902.0798","17770.9679","14077.4269","10418.4149","24911.9435"
"20240502","18","11590","363913.4624","12155.5095","5778.5032","10027.3742","17269.9185","17485.602","13125.8878","14737.7587","12645.2036","13838.0242","12012.7927","11484.9921","8677.1804","6674.5514","14962.6489","11913.6297","5579.8201","9648.422","19591.8025","17345.9625","13651.2321","15649.4669","13062.9621","14686.6382","12498.1089","13190.2125","11581.4964","9159.1965","25478.5575"
"20240502","18","11620","423730.1883","10634.6528","5166.8155","10213.6891","18700.1134","27328.9991","21866.3128","19890.0838","16065.0427","17145.1652","14610.1847","13117.3546","10303.635","7491.9139","17316.1121","10576.3209","5088.5363","9605.8358","21776.3702","25766.7014","18799.7065","17009.9822","13812.1729","14910.3028","13071.3423","13920.8882","12161.9972","10211.334","27168.6231"
"20240502","18","11650","639944.1974","21426.0326","11229.176","16006.438","16252.1669","24613.5289","27044.4353","34069.5456","33024.6122","35962.8715","27988.156","21784.0359","14014.6221","10175.5679","19477.9137","19844.1281","10625.3925","16877.8467","24054.9411","32463.4848","30063.1008","33102.1806","29062.0938","30372.3261","22772.1192","20169.7655","15912.3538","12252.707","29302.6573"
"20240502","18","11680","942839.2289","28088.8109","20317.3756","30131.2891","21704.0377","38809.2648","44276.3629","53726.0977","51108.5449","52088.6656","37148.8575","27717.3125","17521.7908","12731.8718","24470.7294","25445.3461","17674.4195","27714.9201","35646.5477","54895.2923","50458.4851","50931.7233","44662.6924","43721.9468","30604.3408","25927.4968","20150.6397","16404.9847","38759.3951"
"20240502","18","11710","759903.3156","34140.0973","17579.2508","22607.5393","19487.2971","25893.6513","27445.1243","33423.6987","32492.7055","32986.1302","25801.9986","23578.9762","18263.5662","13654.2188","27080.2824","32751.3702","17378.3789","23542.6846","25953.6807","31108.9127","31132.1062","37344.2475","32478.4982","33005.9442","26913.6005","28075.3685","23794.361","18560.2565","43429.3694"
"20240502","18","11740","465707.501","20936.8519","12473.0802","13200.056","9626.0791","12586.6739","12960.275","18342.6213","18117.3547","19309.5499","15701.7583","16349.1885","13867.0706","10487.4633","22117.146","18911.0331","10878.6165","10716.0453","10557.9133","14425.1883","15107.324","21103.7163","20566.6827","21548.9597","18126.5097","19412.5026","17739.1691","14429.3625","36109.3063"
"20240502","19","11110","300699.1042","4640.2298","2717.3801","7577.9427","12657.3364","12797.7595","11756.9389","13728.8608","13065.0936","14430.5244","13224.0683","11655.2494","8536.5968","5854.3833","10993.5995","4434.2955","2649.8512","9408.1349","21769.4157","16609.698","12879.2657","13160.1294","11241.0308","12310.6919","11091.4469","11034.9625","8779.7964","6196.1976","15498.2293"
"20240502","19","11140","288075.0821","4192.8984","1626.3592","4508.0407","9756.0448","12299.4797","13572.8114","17237.4837","15820.098","16465.7528","13859.235","11517.7612","7653.8866","5161.0764","8905.3991","3743.3576","1656.257","6103.938","16935.4359","16616.6984","15043.1603","15559.2057","12224.2333","12366.3388","10500.4548","10056.1801","7644.949","5208.0018","11840.5437"
"20240502","19","11170","278256.7553","6854.8648","3442.6422","5715.6458","8990.0833","11636.577","12596.2852","15289.1696","13635.1089","13698.9441","11006.8067","9425.2427","6794.7058","4914.78","9566.5583","6046.1967","2950.9088","6616.7003","14077.2303","14966.2269","14362.1548","15215.494","12068.2702","11469.3739","9782.6223","8740.3202","7832.8836","5852.4877","14708.4702"
"20240502","19","11200","343467.7037","9713.7134","4042.2009","7778.711","13609.9479","15940.0092","13881.0263","17091.2623","14940.5034","14251.207","12502.5633","11466.6134","9094.9954","6340.8112","11585.6746","9561.9167","4130.5123","9542.8772","18880.3517","17883.2633","15678.5931","17728.2398","13762.4433","13203.2767","12327.7653","11979.3894","10015.932","7457.3234","19076.5809"
"20240502","19","11215","369315.8487","11788.8471","6294.4479","10785.8952","16913.4946","16706.0729","13750.3082","14857.8061","13051.8338","14083.3771","12387.597","12340.8594","9480.7248","6522.3929","12855.4717","11787.549","6349.4146","12332.3177","21667.8001","19287.5782","15499.0124","16117.6398","13761.9362","14982.0306","12552.2136","13439.1448","11004.9703","8743.5275","19971.5798"
"20240502","19","11230","341780.8329","9984.2537","4889.9584","9184.7657","16600.2806","14408.9274","10482.1346","13116.8977","12377.307","13683.3632","12093.5216","11838.9456","9698.1891","7206.7051","15104.67","9896.3125","4800.4927","10111.7212","24421.6587","15172.0668","11668.7652","13668.7063","11948.8115","12707.4168","11681.6411","12210.3672","10559.3598","8694.5607","23569.0319"
"20240502","19","11260","330438.0381","12710.5295","6102.5125","7083.7203","7898.3089","10608.5991","10935.6659","13206.3958","12069.7347","12850.6521","12076.5147","13446.3697","11282.0397","8245.7533","16718.2125","11060.8973","5237.7972","6543.4752","9455.1391","11879.3694","12237.2112","14016.726","12354.5294","13020.2477","13123.5184","15610.6149","13957.0183","10210.0866","26496.3934"
"20240502","19","11290","419383.6789","16622.4547","9317.3269","14004.2576","19450.8249","15190.6066","11289.864","13606.9017","13777.0816","15319.1457","13914.9594","13566.2618","10519.6241","7706.4787","17076.075","14747.3839","8100.6005","15278.4324","26654.9154","15622.5772","12964.9705","16249.2119","15581.7937","17222.9341","16468.8967","15434.013","13635.7122","10405.7616","29654.6123"
"20240502","19","11305","262327.0435","8812.1478","4819.4907","5759.5736","7211.2996","8520.6398","7530.1321","8908.3929","8602.7335","10311.7331","9922.2864","10433.0238","8232.265","6400.3967","14684.2715","7952.996","4342.6674","6196.0765","10286.3163","8839.926","7712.1585","9183.3562","9152.389","11144.1605","11375.5779","11858.2628","10797.9209","8447.0582","24889.7882"
"20240502","19","11320","248404.1268","9004.9649","5032.703","6764.7626","5873.1139","6886.9971","6690.3813","8292.3729","8236.306","9167.71","9191.352","9784.6755","8486.6421","6809.5612","14598.4462","7859.2299","4435.2901","5466.6092","7314.1044","7198.8523","7447.1309","9131.4504","8789.586","10281.0065","10523.9962","12193.4194","10793.4492","8634.2972","23515.7202"
"20240502","19","11350","469187.1894","17046.6212","11944.1501","18742.5239","18195.595","13947.7437","11468.4322","14728.6157","14280.5301","17473.5239","15853.4276","15610.8928","13116.4528","10355.1213","21553.5486","15787.3523","10804.4363","18150.9065","18556.0587","13393.9523","13542.0759","16931.3152","17873.5325","21080.5461","20141.7506","20511.5979","17128.5934","13738.0066","37229.8851"
"20240502","19","11380","405102.7893","15317.199","8397.9998","10815.2966","9460.1561","11588.2835","12037.7392","14568.9022","14184.0478","16200.7068","14260.9871","13923.4657","11529.4982","8663.0778","19111.3874","15376.0288","8396.8853","9683.2847","11445.0979","14499.1384","14994.9606","17884.7807","16916.0282","19101.1885","17221.0308","17890.6499","15849.089","11985.8306","33800.0483"
"20240502","19","11410","356522.9043","9702.9709","4906.1397","8881.4948","15795.2405","14631.8845","11786.9539","14127.4012","13453.7571","14403.0665","12161.5042","10908.9923","8412.364","5967.5179","12742.5917","9102.0589","4894.5006","12390.7659","28650.9718","18697.2623","14209.8581","16082.1001","13366.5269","14460.1577","12885.1852","12860.5472","10686.4844","7949.8958","22404.7092"
"20240502","19","11440","476445.8181","13527.7123","6930.1883","12116.2704","19348.5987","21951.843","20140.3362","23810.5911","20330.1118","21881.6872","16056.8926","13650.5769","9503.9284","6600.9556","12921.7644","11621.1808","5738.0859","16274.4605","31896.9852","30251.5258","24735.6344","25133.1353","19628.9255","19889.6087","15755.2271","14166.5237","11128.7453","8575.4733","22878.8527"
"20240502","19","11470","357983.2304","17813.7534","13013.7044","14245.5987","7267.3262","9016.9229","9158.7216","11804.015","12445.6276","15238.934","12748.2741","12080.755","9500.5472","7167.397","15326.1168","16201.8116","11469.0877","12421.6893","8286.2863","9743.5876","10165.5267","14467.1749","15414.9786","17738.8034","13973.3538","14452.0496","11991.8607","9872.4639","24956.8611"
"20240502","19","11500","518925.7346","21657.9491","9929.4784","11627.1854","11223.7211","18524.3047","20917.1141","24368.0543","22424.0908","23819.3255","18334.0412","16944.827","13663.891","10314.1261","21809.69","20107.8284","8986.473","11492.3637","14992.8742","22648.0638","23451.8825","25176.2666","21718.8867","21770.3172","17865.6759","18616.7593","16790.0135","13726.5694","36023.9646"
"20240502","19","11530","396139.9141","13815.8855","6104.3714","8137.2347","8820.6422","13560.563","14570.1806","18689.4816","17228.6687","18571.0912","15395.4436","14791.0486","11564.3128","8261.6313","16370.2837","14514.0656","6413.8485","10196.9347","15693.9688","17326.6103","17077.7493","19065.6942","15211.6455","16764.6964","14183.9785","15024.6269","13225.0321","10059.7581","25500.4665"
"20240502","19","11545","212592.5713","5803.0363","2693.8972","3173.4277","5014.0705","10003.7949","10708.5842","12294.9258","10659.3917","11185.784","9952.4632","9084.3358","6941.7656","4450.8488","8079.8116","5063.4629","2501.1318","3401.7007","6086.1254","10040.9199","9042.1392","9655.9696","7787.381","8150.4448","7723.6939","8458.6648","7116.8458","5282.146","12235.8074"
"20240502","19","11560","481664.9924","12749.154","5740.3665","8920.7802","12195.6925","20946.3352","23620.4565","27693.0458","24020.3081","24946.5404","20551.5017","18004.5862","13007.5907","8758.687","16551.1194","13054.5447","5471.4315","9738.4431","17413.3255","25589.4753","24440.1971","25810.229","20256.4228","20155.5962","16608.3482","17176.709","13729.7979","10106.1041","24408.2032"
"20240502","19","11590","370756.8632","12128.7077","5702.7152","10094.6816","17011.408","18089.252","13756.3743","15309.4465","13174.7833","14327.0321","12262.2592","11509.7617","8878.5885","6848.5851","15008.1587","12147.7918","5642.4022","9536.5183","19726.1015","17985.3238","14353.9106","16003.9036","13495.3008","14942.0214","12602.4155","13532.4419","11774.8995","9479.3146","25432.7652"
"20240502","19","11620","442721.1933","10790.9217","5238.8355","10259.2259","19178.3961","29281.4236","23815.3151","21478.9718","16521.0849","17801.6814","15165.6711","13716.5853","10453.6848","7668.8313","17503.6936","10410.1265","5025.912","9396.4183","23260.4752","28860.7527","20725.4219","17938.426","14498.3482","15411.3276","13509.8255","14621.3266","12439.4949","10270.0515","27478.9609"
"20240502","19","11650","591019.6119","21457.154","11262.6458","15639.9644","15429.8664","21655.6365","23786.3251","29794.7533","29314.755","33271.8267","25776.9133","20140.8847","13246.273","9556.7421","18452.8284","19813.1217","10563.1147","16327.431","21507.653","26992.2497","25523.4728","29591.0296","26975.2584","28755.839","21569.7056","19074.7082","14949.9149","11749.3275","28840.2166"
"20240502","19","11680","864970.7643","27721.2086","20033.8983","29925.7592","20524.2973","33571.1102","38265.0347","46555.1913","45990.7456","47830.4738","34790.2083","26387.2173","16725.0116","12018.5114","23887.5403","25598.2297","17631.3962","27348.0534","31506.9987","44761.6804","41652.9325","44277.8351","40480.2803","41077.9258","28902.8906","24501.0847","19260.073","15702.345","38042.825"
"20240502","19","11710","758565.192","34030.7984","17429.4321","22901.733","19612.5281","25808.3398","27390.5673","33508.2576","32443.9238","33094.3723","25773.1105","23848.3581","18710.7226","13930.8167","27316.2265","31744.8255","16771.6528","23265.1449","25569.9471","31002.2546","31353.7312","36963.083","32748.2485","32879.0018","26942.3524","27838.6958","23993.2213","18431.5354","43262.3119"
"20240502","19","11740","483062.2648","20885.4897","12413.4813","13385.8807","10068.5077","13376.7731","14055.4425","19687.8533","19254.3255","20425.5357","16628.59","17151.5491","14299.8476","10810.7454","22563.265","19271.6416","11007.4164","11049.2874","11342.875","15367.2811","16039.9127","22320.2831","21451.7442","22202.9074","18587.2782","19988.3192","18080.1764","14748.7968","36597.0596"
"20240502","20","11110","277660.9309","4812.8452","2800.3421","7165.7081","12147.3512","12028.7422","10671.5567","12598.0122","11803.3042","12926.9051","12015.8969","10396.1892","7916.684","5288.1986","9936.4335","4245.1204","2539.9218","8819.9506","20310.0729","15248.5501","11694.7786","11741.7184","10244.0628","11156.5937","10239.0273","10145.7886","8209.1691","5755.6115","14802.3993"
"20240502","20","11140","259337.885","4559.2786","1751.3327","4034.6441","9216.0047","11019.5404","12101.609","14959.6114","14118.5668","14471.2997","12024.3331","10074.9002","7007.9294","4699.257","7915.3351","4552.8832","1978.0038","5702.0538","15268.0021","14542.8852","12605.4031","13291.6656","10561.1459","10686.8258","9343.6456","9187.6505","7088.3502","5061.4773","11514.2479"
"20240502","20","11170","269254.8675","6704.6644","3377.8043","5690.1594","8699.9251","11247.0588","12228.6351","14781.2521","13068.9432","12915.4355","10562.8951","9451.3659","6767.7458","4883.9953","9226.6972","6055.2824","2961.5618","6329.8654","13005.244","13881.7999","13555.1261","14808.9193","11762.7908","11262.6279","9487.6786","8635.2345","7678.9217","5729.1411","14494.0962"
"20240502","20","11200","335646.7664","9893.2128","4067.9552","7558.3813","12981.6754","15385.8119","13371.7307","16479.0675","14481.0882","13994.77","11929.5623","11366.1307","9009.5798","6264.1263","11700.6867","9512.6286","4110.8203","9022.0967","17809.4331","16526.4376","15126.9001","17397.2251","13480.2997","13492.7253","12212.0912","12019.103","9981.1075","7405.2465","19066.8804"
"20240502","20","11215","369017.3144","11444.1869","6096.7487","10820.5621","16733.1619","16920.2907","14134.1679","14903.6225","13023.1196","13863.6722","12554.6747","12330.1954","9504.9244","6485.4735","12856.1711","11747.7982","6357.0389","11962.9606","21602.5805","19653.6917","15596.6428","16143.4427","13884.1957","14872.3885","12595.8945","13401.2146","11043.3975","8664.7004","19820.3952"
"20240502","20","11230","342264.1446","9812.0537","4807.0868","9191.1862","16779.5003","14811.2145","10608.8744","13394.5494","12464.2747","13677.9016","12041.5646","11874.1003","9401.3107","7072.3943","14861.8463","9889.0921","4793.2631","9947.1641","24607.9191","15679.4212","11979.8656","13744.8754","11979.202","12572.9919","11635.3157","12122.8526","10476.0393","8587.0556","23451.2255"
"20240502","20","11260","339815.916","12874.1615","6188.2906","7126.2252","8130.5219","11166.7314","11406.0655","14016.3209","12577.6666","13181.3375","12352.2411","13844.433","11452.8141","8412.8375","16854.8196","11203.9799","5336.8042","6642.6927","10008.3265","12683.2077","12944.6769","14717.779","12928.5976","13428.9496","13433.0098","15868.4652","14167.4331","10366.375","26501.15"
"20240502","20","11290","425332.8578","16575.0745","9271.3797","14055.4863","19251.241","15291.8847","11759.4911","14059.9201","14017.351","15770.4304","14478.6509","13986.191","10627.0824","7874.0651","17396.1781","14956.1201","8213.4484","15292.9678","26538.4511","16034.8718","13249.1116","16736.1082","15741.4508","17514.4311","16678.1089","15658.2735","13658.74","10550.5912","30095.7561"
"20240502","20","11305","267427.7623","8745.1853","4782.7402","5752.9032","7429.3398","8861.4503","7663.7075","9187.3389","9091.377","10813.6359","10174.4615","10635.0836","8495.8586","6403.1792","14833.2049","7799.3266","4263.2367","6297.2157","10779.9906","9415.2292","8075.6958","9441.6697","9340.0734","11338.8507","11424.4833","12010.7047","10911.5179","8546.1389","24914.1631"
"20240502","20","11320","255260.951","8982.5726","5014.7398","6875.5233","6103.5357","7241.6344","7148.1944","8650.1914","8659.778","9425.2438","9547.3701","10043.6407","8698.0915","6981.5317","14787.6184","7875.621","4441.3434","5594.6138","7548.7819","7645.829","7856.5716","9566.9386","8944.0863","10751.3163","10856.2052","12605.2113","11106.5557","8702.1048","23606.0984"
"20240502","20","11350","478453.0049","17171.6671","11912.3455","18748.9325","18146.1094","14317.7083","12012.1371","15477.6813","15015.6995","18343.271","16606.5989","16219.2579","13456.9735","10563.1122","21839.4831","15837.2114","10778.9808","18111.5145","18622.9366","13802.2916","14187.5218","17463.9847","18252.0485","21488.1168","20513.1648","20648.9177","17417.7912","13928.941","37568.605"
"20240502","20","11380","418410.8312","15440.5196","8437.0516","10942.8465","9845.4602","12316.1286","12818.7198","15475.9629","14997.6442","16837.1406","14813.0016","14448.211","11925.3609","8835.592","19357.8442","15381.0439","8366.6956","9982.2431","12282.3937","15418.9365","15894.3881","18684.0492","17596.1863","19681.6525","17873.4575","18240.6311","16145.6733","12295.355","34076.6342"
"20240502","20","11410","353812.6786","9638.6476","4902.7607","8789.4013","15875.0442","14229.0948","11719.9516","13859.2307","13510.0339","14521.137","11851.0469","10866.5345","8391.8582","6005.4438","12720.7139","9333.3607","4968.929","12141.7878","27705.5449","18520.2257","14101.5971","15995.6478","13073.1485","14226.0671","12656.5586","12965.1136","10662.1594","7905.881","22675.7591"
"20240502","20","11440","463892.8836","13257.1608","6731.9833","11635.1244","18866.7383","21274.7509","19569.5693","23281.2957","19756.7037","21007.8009","15840.3751","13338.4082","9352.9696","6506.2071","12937.7548","11428.3042","5570.0315","15258.2433","30963.3517","28610.6061","23630.6494","24298.3239","19422.0853","19666.7628","15620.8713","13984.4742","10895.6277","8470.7387","22715.9736"
"20240502","20","11470","365701.4268","17570.8973","12804.1972","14382.6583","7478.9791","9367.5961","9586.9229","12249.3247","12831.1942","16398.6199","13392.9788","12669.2599","9749.7103","7257.7675","15525.0277","15941.3517","11149.542","12723.9169","8824.8957","10236.3025","10634.6808","14805.6622","15937.7859","18195.7203","14289.1917","14851.7403","12167.4998","9931.7696","24746.2351"
"20240502","20","11500","523099.0562","21792.5079","9993.5052","11722.1212","11487.6969","18663.9381","21067.2335","24746.021","22573.054","23617.9006","18429.9852","16954.7905","13793.5126","10392.6163","22064.5663","20230.504","9049.0426","11436.0216","15096.5599","23145.8417","23854.2703","25548.8568","21681.6658","21730.8961","17962.5763","18775.9946","16787.2975","13947.4256","36552.6575"
"20240502","20","11530","399738.2328","14232.6796","6282.6201","8114.1011","9002.2864","13650.2665","14804.3641","18909.5751","17251.4134","18403.5164","15392.866","14652.4105","11616.8537","8410.8886","16499.1728","15062.0109","6644.6563","10220.0838","15823.7594","17713.41","17385.1292","19227.7971","15112.8768","16956.1566","14235.6451","15205.0287","13328.9509","10110.5882","25489.1265"
"20240502","20","11545","208282.7226","6025.6249","2768.5647","3261.5859","4984.0289","9780.6736","10389.3857","11785.5082","10049.9847","10354.8272","9519.5177","8626.4975","6769.4389","4343.7732","8099.6476","5012.6544","2490.658","3536.9529","6155.6054","9853.959","8976.1913","9359.2704","7578.1706","7900.4561","7545.7065","8432.9245","7101.8623","5244.2406","12335.0092"
"20240502","20","11560","462431.3818","12687.2205","5710.0766","8866.0276","11702.5978","20268.5135","22682.0088","26100.5466","22443.9078","23485.99","19211.05","17206.8199","12804.4579","8636.6539","16228.3502","13067.1386","5469.9056","9170.4512","16628.3132","24443.5229","23238.6503","24678.1163","19238.0376","18996.2898","15840.3908","16360.3788","13202.7181","9899.7229","24163.5204"
